library,gemgroup,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,bam,bam_index,barcodes,features,matrix
KD8_p3_50,225,KD8_seq1_p3_mRNA_50_S51_L002_R1_001.fastq.gz,KD8_seq1_p3_mRNA_50_S51_L002_R2_001.fastq.gz,KD8_seq1_p3_mRNA_50_S51_L003_R1_001.fastq.gz,KD8_seq1_p3_mRNA_50_S51_L003_R2_001.fastq.gz,KD8_seq1_p3_mRNA_50_S51_L001_R1_001.fastq.gz,KD8_seq1_p3_mRNA_50_S51_L001_R2_001.fastq.gz,KD8_seq1_p3_mRNA_50_S51_L004_R1_001.fastq.gz,KD8_seq1_p3_mRNA_50_S51_L004_R2_001.fastq.gz,KD8_seq2_p3_mRNA_50_S51_L001_R1_001.fastq.gz,KD8_seq2_p3_mRNA_50_S51_L001_R2_001.fastq.gz,KD8_seq2_p3_mRNA_50_S51_L003_R1_001.fastq.gz,KD8_seq2_p3_mRNA_50_S51_L003_R2_001.fastq.gz,KD8_seq2_p3_mRNA_50_S51_L002_R1_001.fastq.gz,KD8_seq2_p3_mRNA_50_S51_L002_R2_001.fastq.gz,KD8_seq2_p3_mRNA_50_S51_L004_R1_001.fastq.gz,KD8_seq2_p3_mRNA_50_S51_L004_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_50_S51_L001_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_50_S51_L001_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_50_S51_L002_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_50_S51_L002_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_50_S51_L003_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_50_S51_L003_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_50_S51_L004_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_50_S51_L004_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_50_S51_L004_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_50_S51_L004_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_50_S51_L001_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_50_S51_L001_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_50_S51_L002_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_50_S51_L002_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_50_S51_L003_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_50_S51_L003_R2_001.fastq.gz,KD8_p3_50_possorted_genome_bam.bam,KD8_p3_50_possorted_genome_bam.bam.bai,KD8_p3_50_barcodes.tsv.gz,KD8_p3_50_features.tsv.gz,KD8_p3_50_matrix.mtx.gz
KD8_p3_51,226,KD8_seq1_p3_mRNA_51_S52_L004_R1_001.fastq.gz,KD8_seq1_p3_mRNA_51_S52_L004_R2_001.fastq.gz,KD8_seq1_p3_mRNA_51_S52_L001_R1_001.fastq.gz,KD8_seq1_p3_mRNA_51_S52_L001_R2_001.fastq.gz,KD8_seq1_p3_mRNA_51_S52_L002_R1_001.fastq.gz,KD8_seq1_p3_mRNA_51_S52_L002_R2_001.fastq.gz,KD8_seq1_p3_mRNA_51_S52_L003_R1_001.fastq.gz,KD8_seq1_p3_mRNA_51_S52_L003_R2_001.fastq.gz,KD8_seq2_p3_mRNA_51_S52_L004_R1_001.fastq.gz,KD8_seq2_p3_mRNA_51_S52_L004_R2_001.fastq.gz,KD8_seq2_p3_mRNA_51_S52_L003_R1_001.fastq.gz,KD8_seq2_p3_mRNA_51_S52_L003_R2_001.fastq.gz,KD8_seq2_p3_mRNA_51_S52_L002_R1_001.fastq.gz,KD8_seq2_p3_mRNA_51_S52_L002_R2_001.fastq.gz,KD8_seq2_p3_mRNA_51_S52_L001_R1_001.fastq.gz,KD8_seq2_p3_mRNA_51_S52_L001_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_51_S52_L004_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_51_S52_L004_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_51_S52_L002_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_51_S52_L002_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_51_S52_L003_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_51_S52_L003_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_51_S52_L001_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_51_S52_L001_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_51_S52_L002_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_51_S52_L002_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_51_S52_L003_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_51_S52_L003_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_51_S52_L001_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_51_S52_L001_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_51_S52_L004_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_51_S52_L004_R2_001.fastq.gz,KD8_p3_51_possorted_genome_bam.bam,KD8_p3_51_possorted_genome_bam.bam.bai,KD8_p3_51_barcodes.tsv.gz,KD8_p3_51_features.tsv.gz,KD8_p3_51_matrix.mtx.gz
KD8_p3_52,227,KD8_seq1_p3_mRNA_52_S53_L004_R1_001.fastq.gz,KD8_seq1_p3_mRNA_52_S53_L004_R2_001.fastq.gz,KD8_seq1_p3_mRNA_52_S53_L002_R1_001.fastq.gz,KD8_seq1_p3_mRNA_52_S53_L002_R2_001.fastq.gz,KD8_seq1_p3_mRNA_52_S53_L003_R1_001.fastq.gz,KD8_seq1_p3_mRNA_52_S53_L003_R2_001.fastq.gz,KD8_seq1_p3_mRNA_52_S53_L001_R1_001.fastq.gz,KD8_seq1_p3_mRNA_52_S53_L001_R2_001.fastq.gz,KD8_seq2_p3_mRNA_52_S53_L004_R1_001.fastq.gz,KD8_seq2_p3_mRNA_52_S53_L004_R2_001.fastq.gz,KD8_seq2_p3_mRNA_52_S53_L001_R1_001.fastq.gz,KD8_seq2_p3_mRNA_52_S53_L001_R2_001.fastq.gz,KD8_seq2_p3_mRNA_52_S53_L003_R1_001.fastq.gz,KD8_seq2_p3_mRNA_52_S53_L003_R2_001.fastq.gz,KD8_seq2_p3_mRNA_52_S53_L002_R1_001.fastq.gz,KD8_seq2_p3_mRNA_52_S53_L002_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_52_S53_L004_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_52_S53_L004_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_52_S53_L001_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_52_S53_L001_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_52_S53_L002_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_52_S53_L002_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_52_S53_L003_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_52_S53_L003_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_52_S53_L001_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_52_S53_L001_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_52_S53_L002_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_52_S53_L002_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_52_S53_L003_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_52_S53_L003_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_52_S53_L004_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_52_S53_L004_R2_001.fastq.gz,KD8_p3_52_possorted_genome_bam.bam,KD8_p3_52_possorted_genome_bam.bam.bai,KD8_p3_52_barcodes.tsv.gz,KD8_p3_52_features.tsv.gz,KD8_p3_52_matrix.mtx.gz
KD8_p3_53,228,KD8_seq1_p3_mRNA_53_S54_L004_R1_001.fastq.gz,KD8_seq1_p3_mRNA_53_S54_L004_R2_001.fastq.gz,KD8_seq1_p3_mRNA_53_S54_L001_R1_001.fastq.gz,KD8_seq1_p3_mRNA_53_S54_L001_R2_001.fastq.gz,KD8_seq1_p3_mRNA_53_S54_L003_R1_001.fastq.gz,KD8_seq1_p3_mRNA_53_S54_L003_R2_001.fastq.gz,KD8_seq1_p3_mRNA_53_S54_L002_R1_001.fastq.gz,KD8_seq1_p3_mRNA_53_S54_L002_R2_001.fastq.gz,KD8_seq2_p3_mRNA_53_S54_L004_R1_001.fastq.gz,KD8_seq2_p3_mRNA_53_S54_L004_R2_001.fastq.gz,KD8_seq2_p3_mRNA_53_S54_L002_R1_001.fastq.gz,KD8_seq2_p3_mRNA_53_S54_L002_R2_001.fastq.gz,KD8_seq2_p3_mRNA_53_S54_L003_R1_001.fastq.gz,KD8_seq2_p3_mRNA_53_S54_L003_R2_001.fastq.gz,KD8_seq2_p3_mRNA_53_S54_L001_R1_001.fastq.gz,KD8_seq2_p3_mRNA_53_S54_L001_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_53_S54_L004_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_53_S54_L004_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_53_S54_L003_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_53_S54_L003_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_53_S54_L002_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_53_S54_L002_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_53_S54_L001_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_53_S54_L001_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_53_S54_L003_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_53_S54_L003_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_53_S54_L002_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_53_S54_L002_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_53_S54_L001_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_53_S54_L001_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_53_S54_L004_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_53_S54_L004_R2_001.fastq.gz,KD8_p3_53_possorted_genome_bam.bam,KD8_p3_53_possorted_genome_bam.bam.bai,KD8_p3_53_barcodes.tsv.gz,KD8_p3_53_features.tsv.gz,KD8_p3_53_matrix.mtx.gz
KD8_p3_54,229,KD8_seq1_p3_mRNA_54_S55_L001_R1_001.fastq.gz,KD8_seq1_p3_mRNA_54_S55_L001_R2_001.fastq.gz,KD8_seq1_p3_mRNA_54_S55_L003_R1_001.fastq.gz,KD8_seq1_p3_mRNA_54_S55_L003_R2_001.fastq.gz,KD8_seq1_p3_mRNA_54_S55_L002_R1_001.fastq.gz,KD8_seq1_p3_mRNA_54_S55_L002_R2_001.fastq.gz,KD8_seq1_p3_mRNA_54_S55_L004_R1_001.fastq.gz,KD8_seq1_p3_mRNA_54_S55_L004_R2_001.fastq.gz,KD8_seq2_p3_mRNA_54_S55_L002_R1_001.fastq.gz,KD8_seq2_p3_mRNA_54_S55_L002_R2_001.fastq.gz,KD8_seq2_p3_mRNA_54_S55_L003_R1_001.fastq.gz,KD8_seq2_p3_mRNA_54_S55_L003_R2_001.fastq.gz,KD8_seq2_p3_mRNA_54_S55_L001_R1_001.fastq.gz,KD8_seq2_p3_mRNA_54_S55_L001_R2_001.fastq.gz,KD8_seq2_p3_mRNA_54_S55_L004_R1_001.fastq.gz,KD8_seq2_p3_mRNA_54_S55_L004_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_54_S55_L001_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_54_S55_L001_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_54_S55_L003_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_54_S55_L003_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_54_S55_L002_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_54_S55_L002_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_54_S55_L004_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_54_S55_L004_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_54_S55_L001_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_54_S55_L001_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_54_S55_L002_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_54_S55_L002_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_54_S55_L003_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_54_S55_L003_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_54_S55_L004_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_54_S55_L004_R2_001.fastq.gz,KD8_p3_54_possorted_genome_bam.bam,KD8_p3_54_possorted_genome_bam.bam.bai,KD8_p3_54_barcodes.tsv.gz,KD8_p3_54_features.tsv.gz,KD8_p3_54_matrix.mtx.gz
KD8_p3_55,230,KD8_seq1_p3_mRNA_55_S56_L004_R1_001.fastq.gz,KD8_seq1_p3_mRNA_55_S56_L004_R2_001.fastq.gz,KD8_seq1_p3_mRNA_55_S56_L003_R1_001.fastq.gz,KD8_seq1_p3_mRNA_55_S56_L003_R2_001.fastq.gz,KD8_seq1_p3_mRNA_55_S56_L002_R1_001.fastq.gz,KD8_seq1_p3_mRNA_55_S56_L002_R2_001.fastq.gz,KD8_seq1_p3_mRNA_55_S56_L001_R1_001.fastq.gz,KD8_seq1_p3_mRNA_55_S56_L001_R2_001.fastq.gz,KD8_seq2_p3_mRNA_55_S56_L004_R1_001.fastq.gz,KD8_seq2_p3_mRNA_55_S56_L004_R2_001.fastq.gz,KD8_seq2_p3_mRNA_55_S56_L001_R1_001.fastq.gz,KD8_seq2_p3_mRNA_55_S56_L001_R2_001.fastq.gz,KD8_seq2_p3_mRNA_55_S56_L002_R1_001.fastq.gz,KD8_seq2_p3_mRNA_55_S56_L002_R2_001.fastq.gz,KD8_seq2_p3_mRNA_55_S56_L003_R1_001.fastq.gz,KD8_seq2_p3_mRNA_55_S56_L003_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_55_S56_L004_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_55_S56_L004_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_55_S56_L003_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_55_S56_L003_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_55_S56_L002_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_55_S56_L002_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_55_S56_L001_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_55_S56_L001_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_55_S56_L004_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_55_S56_L004_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_55_S56_L002_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_55_S56_L002_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_55_S56_L003_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_55_S56_L003_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_55_S56_L001_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_55_S56_L001_R2_001.fastq.gz,KD8_p3_55_possorted_genome_bam.bam,KD8_p3_55_possorted_genome_bam.bam.bai,KD8_p3_55_barcodes.tsv.gz,KD8_p3_55_features.tsv.gz,KD8_p3_55_matrix.mtx.gz
KD8_p3_56,231,KD8_seq1_p3_mRNA_56_S57_L004_R1_001.fastq.gz,KD8_seq1_p3_mRNA_56_S57_L004_R2_001.fastq.gz,KD8_seq1_p3_mRNA_56_S57_L001_R1_001.fastq.gz,KD8_seq1_p3_mRNA_56_S57_L001_R2_001.fastq.gz,KD8_seq1_p3_mRNA_56_S57_L003_R1_001.fastq.gz,KD8_seq1_p3_mRNA_56_S57_L003_R2_001.fastq.gz,KD8_seq1_p3_mRNA_56_S57_L002_R1_001.fastq.gz,KD8_seq1_p3_mRNA_56_S57_L002_R2_001.fastq.gz,KD8_seq2_p3_mRNA_56_S57_L004_R1_001.fastq.gz,KD8_seq2_p3_mRNA_56_S57_L004_R2_001.fastq.gz,KD8_seq2_p3_mRNA_56_S57_L002_R1_001.fastq.gz,KD8_seq2_p3_mRNA_56_S57_L002_R2_001.fastq.gz,KD8_seq2_p3_mRNA_56_S57_L003_R1_001.fastq.gz,KD8_seq2_p3_mRNA_56_S57_L003_R2_001.fastq.gz,KD8_seq2_p3_mRNA_56_S57_L001_R1_001.fastq.gz,KD8_seq2_p3_mRNA_56_S57_L001_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_56_S57_L004_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_56_S57_L004_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_56_S57_L001_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_56_S57_L001_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_56_S57_L003_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_56_S57_L003_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_56_S57_L002_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_56_S57_L002_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_56_S57_L004_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_56_S57_L004_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_56_S57_L001_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_56_S57_L001_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_56_S57_L002_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_56_S57_L002_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_56_S57_L003_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_56_S57_L003_R2_001.fastq.gz,KD8_p3_56_possorted_genome_bam.bam,KD8_p3_56_possorted_genome_bam.bam.bai,KD8_p3_56_barcodes.tsv.gz,KD8_p3_56_features.tsv.gz,KD8_p3_56_matrix.mtx.gz
KD8_p3_57,232,KD8_seq1_p3_mRNA_57_S58_L001_R1_001.fastq.gz,KD8_seq1_p3_mRNA_57_S58_L001_R2_001.fastq.gz,KD8_seq1_p3_mRNA_57_S58_L002_R1_001.fastq.gz,KD8_seq1_p3_mRNA_57_S58_L002_R2_001.fastq.gz,KD8_seq1_p3_mRNA_57_S58_L003_R1_001.fastq.gz,KD8_seq1_p3_mRNA_57_S58_L003_R2_001.fastq.gz,KD8_seq1_p3_mRNA_57_S58_L004_R1_001.fastq.gz,KD8_seq1_p3_mRNA_57_S58_L004_R2_001.fastq.gz,KD8_seq2_p3_mRNA_57_S58_L003_R1_001.fastq.gz,KD8_seq2_p3_mRNA_57_S58_L003_R2_001.fastq.gz,KD8_seq2_p3_mRNA_57_S58_L002_R1_001.fastq.gz,KD8_seq2_p3_mRNA_57_S58_L002_R2_001.fastq.gz,KD8_seq2_p3_mRNA_57_S58_L001_R1_001.fastq.gz,KD8_seq2_p3_mRNA_57_S58_L001_R2_001.fastq.gz,KD8_seq2_p3_mRNA_57_S58_L004_R1_001.fastq.gz,KD8_seq2_p3_mRNA_57_S58_L004_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_57_S58_L001_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_57_S58_L001_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_57_S58_L002_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_57_S58_L002_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_57_S58_L003_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_57_S58_L003_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_57_S58_L004_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_57_S58_L004_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_57_S58_L001_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_57_S58_L001_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_57_S58_L003_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_57_S58_L003_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_57_S58_L002_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_57_S58_L002_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_57_S58_L004_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_57_S58_L004_R2_001.fastq.gz,KD8_p3_57_possorted_genome_bam.bam,KD8_p3_57_possorted_genome_bam.bam.bai,KD8_p3_57_barcodes.tsv.gz,KD8_p3_57_features.tsv.gz,KD8_p3_57_matrix.mtx.gz
KD8_p3_58,233,KD8_seq1_p3_mRNA_58_S59_L001_R1_001.fastq.gz,KD8_seq1_p3_mRNA_58_S59_L001_R2_001.fastq.gz,KD8_seq1_p3_mRNA_58_S59_L002_R1_001.fastq.gz,KD8_seq1_p3_mRNA_58_S59_L002_R2_001.fastq.gz,KD8_seq1_p3_mRNA_58_S59_L003_R1_001.fastq.gz,KD8_seq1_p3_mRNA_58_S59_L003_R2_001.fastq.gz,KD8_seq1_p3_mRNA_58_S59_L004_R1_001.fastq.gz,KD8_seq1_p3_mRNA_58_S59_L004_R2_001.fastq.gz,KD8_seq2_p3_mRNA_58_S59_L003_R1_001.fastq.gz,KD8_seq2_p3_mRNA_58_S59_L003_R2_001.fastq.gz,KD8_seq2_p3_mRNA_58_S59_L002_R1_001.fastq.gz,KD8_seq2_p3_mRNA_58_S59_L002_R2_001.fastq.gz,KD8_seq2_p3_mRNA_58_S59_L001_R1_001.fastq.gz,KD8_seq2_p3_mRNA_58_S59_L001_R2_001.fastq.gz,KD8_seq2_p3_mRNA_58_S59_L004_R1_001.fastq.gz,KD8_seq2_p3_mRNA_58_S59_L004_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_58_S59_L001_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_58_S59_L001_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_58_S59_L002_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_58_S59_L002_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_58_S59_L003_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_58_S59_L003_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_58_S59_L004_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_58_S59_L004_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_58_S59_L001_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_58_S59_L001_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_58_S59_L003_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_58_S59_L003_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_58_S59_L002_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_58_S59_L002_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_58_S59_L004_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_58_S59_L004_R2_001.fastq.gz,KD8_p3_58_possorted_genome_bam.bam,KD8_p3_58_possorted_genome_bam.bam.bai,KD8_p3_58_barcodes.tsv.gz,KD8_p3_58_features.tsv.gz,KD8_p3_58_matrix.mtx.gz
KD8_p3_59,234,KD8_seq1_p3_mRNA_59_S60_L002_R1_001.fastq.gz,KD8_seq1_p3_mRNA_59_S60_L002_R2_001.fastq.gz,KD8_seq1_p3_mRNA_59_S60_L003_R1_001.fastq.gz,KD8_seq1_p3_mRNA_59_S60_L003_R2_001.fastq.gz,KD8_seq1_p3_mRNA_59_S60_L001_R1_001.fastq.gz,KD8_seq1_p3_mRNA_59_S60_L001_R2_001.fastq.gz,KD8_seq1_p3_mRNA_59_S60_L004_R1_001.fastq.gz,KD8_seq1_p3_mRNA_59_S60_L004_R2_001.fastq.gz,KD8_seq2_p3_mRNA_59_S60_L001_R1_001.fastq.gz,KD8_seq2_p3_mRNA_59_S60_L001_R2_001.fastq.gz,KD8_seq2_p3_mRNA_59_S60_L003_R1_001.fastq.gz,KD8_seq2_p3_mRNA_59_S60_L003_R2_001.fastq.gz,KD8_seq2_p3_mRNA_59_S60_L002_R1_001.fastq.gz,KD8_seq2_p3_mRNA_59_S60_L002_R2_001.fastq.gz,KD8_seq2_p3_mRNA_59_S60_L004_R1_001.fastq.gz,KD8_seq2_p3_mRNA_59_S60_L004_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_59_S60_L002_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_59_S60_L002_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_59_S60_L003_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_59_S60_L003_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_59_S60_L001_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_59_S60_L001_R2_001.fastq.gz,KD8_seq1_p3_sgRNA_59_S60_L004_R1_001.fastq.gz,KD8_seq1_p3_sgRNA_59_S60_L004_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_59_S60_L003_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_59_S60_L003_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_59_S60_L002_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_59_S60_L002_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_59_S60_L001_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_59_S60_L001_R2_001.fastq.gz,KD8_seq2_p3_sgRNA_59_S60_L004_R1_001.fastq.gz,KD8_seq2_p3_sgRNA_59_S60_L004_R2_001.fastq.gz,KD8_p3_59_possorted_genome_bam.bam,KD8_p3_59_possorted_genome_bam.bam.bai,KD8_p3_59_barcodes.tsv.gz,KD8_p3_59_features.tsv.gz,KD8_p3_59_matrix.mtx.gz
