transcript_id,transcript_name,gene_id,gene_name,ensembl_id,utr_rank,utr_rank_expr,utr_wt,mui,is_su,is_lu,seqnames,end,strand
ENST00000372025.5-UTR-309,TMEM69-201-UTR-309,ENSG00000159596.7,TMEM69,ENSG00000159596,1,1,0,0.2814237641373245,TRUE,FALSE,chr1,45694127,+
ENST00000372025.5,TMEM69-201,ENSG00000159596.7,TMEM69,ENSG00000159596,2,2,1,0.7185762358626755,FALSE,TRUE,chr1,45694436,+
ENST00000394337.8,DRC7-203,ENSG00000159625.15,DRC7,ENSG00000159625,3,1,0,0.7333333333333334,TRUE,FALSE,chr16,57731455,+
ENST00000360716.8,DRC7-202,ENSG00000159625.15,DRC7,ENSG00000159625,4,2,1,0.26666666666666666,FALSE,TRUE,chr16,57731805,+
ENST00000290863.10,ACE-201,ENSG00000159640.17,ACE,ENSG00000159640,2,1,0,0.666089566020314,TRUE,FALSE,chr17,63497618,+
ENST00000428043.5,ACE-204,ENSG00000159640.17,ACE,ENSG00000159640,4,2,1,0.33391043397968606,FALSE,TRUE,chr17,63498380,+
ENST00000290871.10,TEPP-201,ENSG00000159648.13,TEPP,ENSG00000159648,1,1,0,0.8997123724776415,TRUE,FALSE,chr16,57987571,+
ENST00000441824.4,TEPP-202,ENSG00000159648.13,TEPP,ENSG00000159648,2,2,1,0.10028762752235855,FALSE,TRUE,chr16,57988116,+
ENST00000674263.1-UTR-321,EFCAB14-208-UTR-321,ENSG00000159658.15,EFCAB14,ENSG00000159658,2,1,0,0.33804614953522166,TRUE,FALSE,chr1,46678215,-
ENST00000674435.1-UTR-1632,EFCAB14-213-UTR-1632,ENSG00000159658.15,EFCAB14,ENSG00000159658,4,2,0.5,0.1011961683931024,FALSE,FALSE,chr1,46676796,-
ENST00000371933.8,EFCAB14-201,ENSG00000159658.15,EFCAB14,ENSG00000159658,8,3,1,0.4633352006418617,FALSE,TRUE,chr1,46675158,-
ENST00000543356.7,GNE-204,ENSG00000159921.20,GNE,ENSG00000159921,3,1,0,0.1835758377425044,TRUE,FALSE,chr9,36216942,-
ENST00000396594.8,GNE-201,ENSG00000159921.20,GNE,ENSG00000159921,4,2,1,0.8014648374377868,FALSE,TRUE,chr9,36214440,-
ENST00000404338.8-UTR-509,ARHGAP35-201-UTR-509,ENSG00000160007.19,ARHGAP35,ENSG00000160007,2,1,0,0.344258495398739,TRUE,FALSE,chr19,47004557,+
ENST00000672722.1,ARHGAP35-207,ENSG00000160007.19,ARHGAP35,ENSG00000160007,4,2,1,0.6156049629544021,FALSE,TRUE,chr19,47005077,+
ENST00000597743.5,CALM3-209,ENSG00000160014.17,CALM3,ENSG00000160014,4,1,0,0.5062815014725447,TRUE,FALSE,chr19,46609319,+
ENST00000291295.14,CALM3-201,ENSG00000160014.17,CALM3,ENSG00000160014,7,2,1,0.48860207542038936,FALSE,TRUE,chr19,46610782,+
ENST00000377038.8-UTR-4705,DFFA-202-UTR-4705,ENSG00000160049.12,DFFA,ENSG00000160049,5,1,0,0.49231859641031034,TRUE,FALSE,chr1,10461226,-
ENST00000377038.8,DFFA-202,ENSG00000160049.12,DFFA,ENSG00000160049,6,2,1,0.5076814035896896,FALSE,TRUE,chr1,10456521,-
ENST00000373593.5,TMEM234-203,ENSG00000160055.20,TMEM234,ENSG00000160055,3,1,0,0.8671532121253878,TRUE,FALSE,chr1,32216196,-
ENST00000373593.5-UTR+1761,TMEM234-203-UTR+1761,ENSG00000160055.20,TMEM234,ENSG00000160055,4,2,1,0.1328467878746123,FALSE,TRUE,chr1,32214435,-
ENST00000341071.11,BSDC1-201,ENSG00000160058.19,BSDC1,ENSG00000160058,5,1,0,0.8119411419482329,TRUE,FALSE,chr1,32365170,-
ENST00000455895.7,BSDC1-206,ENSG00000160058.19,BSDC1,ENSG00000160058,6,2,1,0.1582739886705527,FALSE,TRUE,chr1,32364632,-
ENST00000316459.4,ZBTB8A-201,ENSG00000160062.15,ZBTB8A,ENSG00000160062,2,1,0,0.24570927171121498,TRUE,FALSE,chr1,32600990,+
ENST00000373510.9,ZBTB8A-202,ENSG00000160062.15,ZBTB8A,ENSG00000160062,4,2,1,0.6504125970728752,FALSE,TRUE,chr1,32605941,+
ENST00000308647.8,ATAD3B-201,ENSG00000160072.20,ATAD3B,ENSG00000160072,1,1,0,0.841227145676408,TRUE,FALSE,chr1,1496201,+
ENST00000673477.1,ATAD3B-206,ENSG00000160072.20,ATAD3B,ENSG00000160072,2,2,1,0.158772854323592,FALSE,TRUE,chr1,1497848,+
ENST00000347370.6-UTR-987,UBE2J2-201-UTR-987,ENSG00000160087.21,UBE2J2,ENSG00000160087,4,1,0,0.8334569883633014,TRUE,FALSE,chr1,1254900,-
ENST00000349431.11,UBE2J2-202,ENSG00000160087.21,UBE2J2,ENSG00000160087,6,2,1,0.1665430116366986,FALSE,TRUE,chr1,1253911,-
ENST00000539719.6-UTR-223,ZNF362-205-UTR-223,ENSG00000160094.15,ZNF362,ENSG00000160094,1,1,0,0.4717067955258274,TRUE,FALSE,chr1,33300496,+
ENST00000539719.6,ZNF362-205,ENSG00000160094.15,ZNF362,ENSG00000160094,2,2,1,0.5282932044741726,FALSE,TRUE,chr1,33300719,+
ENST00000370361.5,VMA21-202,ENSG00000160131.14,VMA21,ENSG00000160131,1,1,0,0.5317778433002395,TRUE,FALSE,chrX,151405157,+
ENST00000330374.7,VMA21-201,ENSG00000160131.14,VMA21,ENSG00000160131,3,2,1,0.4567184511511525,FALSE,TRUE,chrX,151409364,+
ENST00000354186.8,KALRN-203,ENSG00000160145.16,KALRN,ENSG00000160145,17,1,0,0.4794129473260957,TRUE,FALSE,chr3,124721189,+
ENST00000291478.9,KALRN-202,ENSG00000160145.16,KALRN,ENSG00000160145,18,2,1,0.5205870526739043,FALSE,TRUE,chr3,124726325,+
ENST00000291535.11,UBASH3A-201,ENSG00000160185.15,UBASH3A,ENSG00000160185,1,1,0,0.24758618992764753,TRUE,FALSE,chr21,42447243,+
ENST00000319294.11,UBASH3A-202,ENSG00000160185.15,UBASH3A,ENSG00000160185,4,2,1,0.7524138100723524,FALSE,TRUE,chr21,42447684,+
ENST00000354250.7-UTR-3632,NDUFV3-202-UTR-3632,ENSG00000160194.18,NDUFV3,ENSG00000160194,1,1,0,0.4933368195013516,TRUE,FALSE,chr21,42909667,+
ENST00000340344.4,NDUFV3-201,ENSG00000160194.18,NDUFV3,ENSG00000160194,4,2,1,0.5066631804986483,FALSE,TRUE,chr21,42913304,+
ENST00000291547.10-UTR-3010,PKNOX1-201-UTR-3010,ENSG00000160199.15,PKNOX1,ENSG00000160199,2,1,0,0.4563827967902172,TRUE,FALSE,chr21,43030921,+
ENST00000291547.10-UTR-355,PKNOX1-201-UTR-355,ENSG00000160199.15,PKNOX1,ENSG00000160199,3,2,1,0.5332610260116734,FALSE,TRUE,chr21,43033576,+
ENST00000291565.9-UTR-6089,PDXK-201-UTR-6089,ENSG00000160209.19,PDXK,ENSG00000160209,3,1,0,0.8448362442882273,TRUE,FALSE,chr21,43756210,+
ENST00000467908.1,PDXK-209,ENSG00000160209.19,PDXK,ENSG00000160209,7,2,1,0.13100404236939292,FALSE,TRUE,chr21,43762307,+
ENST00000546158.1,AGPAT3-218,ENSG00000160216.21,AGPAT3,ENSG00000160216,1,1,0,0.15844740588942618,FALSE,FALSE,chr21,43982717,+
ENST00000327505.6,AGPAT3-202,ENSG00000160216.21,AGPAT3,ENSG00000160216,2,2,0.3333333333333333,0.4400632465376063,TRUE,FALSE,chr21,43984673,+
ENST00000398063.6-UTR-1140,AGPAT3-205-UTR-1140,ENSG00000160216.21,AGPAT3,ENSG00000160216,3,3,0.6666666666666666,0.14076081509028623,FALSE,FALSE,chr21,43985396,+
ENST00000398063.6,AGPAT3-205,ENSG00000160216.21,AGPAT3,ENSG00000160216,4,4,1,0.18017406286296617,FALSE,TRUE,chr21,43986536,+
ENST00000344519.10,ZNF66-201,ENSG00000160229.13,ZNF66,ENSG00000160229,3,1,0,0.7745586137201776,TRUE,FALSE,chr19,20809995,+
ENST00000344519.10-UTR+3848,ZNF66-201-UTR+3848,ENSG00000160229.13,ZNF66,ENSG00000160229,4,2,1,0.22544138627982235,FALSE,TRUE,chr19,20813843,+
ENST00000371850.8-UTR-324,VAV2-201-UTR-324,ENSG00000160293.17,VAV2,ENSG00000160293,1,1,0,0.44773783977110154,TRUE,FALSE,chr9,133762217,-
ENST00000371850.8,VAV2-201,ENSG00000160293.17,VAV2,ENSG00000160293,2,2,1,0.5522621602288984,FALSE,TRUE,chr9,133761893,-
ENST00000355680.8,PRMT2-203,ENSG00000160310.19,PRMT2,ENSG00000160310,6,1,0,0.6855250877189105,TRUE,FALSE,chr21,46665124,+
ENST00000355680.8-UTR+559,PRMT2-203-UTR+559,ENSG00000160310.19,PRMT2,ENSG00000160310,7,2,1,0.3129711516838156,FALSE,TRUE,chr21,46665683,+
ENST00000425625.5,ZNF714-201,ENSG00000160352.16,ZNF714,ENSG00000160352,2,1,0,0.1384663533332951,FALSE,FALSE,chr19,21118885,+
ENST00000596053.5,ZNF714-203,ENSG00000160352.16,ZNF714,ENSG00000160352,6,2,0.5,0.5155293017795389,TRUE,FALSE,chr19,21125270,+
ENST00000596053.5-UTR+1468,ZNF714-203-UTR+1468,ENSG00000160352.16,ZNF714,ENSG00000160352,7,3,1,0.34600434488716597,FALSE,TRUE,chr19,21126738,+
ENST00000392035.6,C19orf47-202,ENSG00000160392.14,C19orf47,ENSG00000160392,3,1,0,0.42431029852690477,TRUE,FALSE,chr19,40321062,-
ENST00000582783.5,C19orf47-208,ENSG00000160392.14,C19orf47,ENSG00000160392,4,2,1,0.5756897014730952,FALSE,TRUE,chr19,40319535,-
ENST00000291900.7-UTR-1294,ZER1-201-UTR-1294,ENSG00000160445.11,ZER1,ENSG00000160445,2,1,0,0.1893117703434302,TRUE,FALSE,chr9,128731079,-
ENST00000291900.7,ZER1-201,ENSG00000160445.11,ZER1,ENSG00000160445,3,2,1,0.8106882296565698,FALSE,TRUE,chr9,128729785,-
ENST00000326529.9,COX6B2-201,ENSG00000160471.13,COX6B2,ENSG00000160471,4,1,0,0.1988701226156139,TRUE,FALSE,chr19,55349703,-
ENST00000588572.6,COX6B2-205,ENSG00000160471.13,COX6B2,ENSG00000160471,5,2,1,0.8011298773843861,FALSE,TRUE,chr19,55349305,-
ENST00000536202.1,TAOK1-202,ENSG00000160551.12,TAOK1,ENSG00000160551,2,1,0,0.1552987989904545,FALSE,FALSE,chr17,29544340,+
ENST00000261716.8-UTR-1915,TAOK1-201-UTR-1915,ENSG00000160551.12,TAOK1,ENSG00000160551,4,2,0.3333333333333333,0.1647574940473833,FALSE,FALSE,chr17,29549988,+
ENST00000261716.8-UTR-900,TAOK1-201-UTR-900,ENSG00000160551.12,TAOK1,ENSG00000160551,6,3,0.6666666666666666,0.24048468502821216,TRUE,FALSE,chr17,29551003,+
ENST00000261716.8,TAOK1-201,ENSG00000160551.12,TAOK1,ENSG00000160551,8,4,1,0.32224261306876545,FALSE,TRUE,chr17,29551903,+
ENST00000454905.5,SIK3-206,ENSG00000160584.17,SIK3,ENSG00000160584,4,1,0,0.18350828102254535,TRUE,FALSE,chr11,116845183,-
ENST00000445177.6,SIK3-204,ENSG00000160584.17,SIK3,ENSG00000160584,7,2,1,0.7849311284061239,FALSE,TRUE,chr11,116843401,-
ENST00000278949.9-UTR-1750,MPZL3-201-UTR-1750,ENSG00000160588.10,MPZL3,ENSG00000160588,4,1,0,0.3671405004999904,TRUE,FALSE,chr11,118228439,-
ENST00000278949.9,MPZL3-201,ENSG00000160588.10,MPZL3,ENSG00000160588,5,2,1,0.5807963966718258,FALSE,TRUE,chr11,118226689,-
ENST00000403433.5-UTR-725,CHTOP-205-UTR-725,ENSG00000160679.13,CHTOP,ENSG00000160679,3,1,0,0.6678659264157516,TRUE,FALSE,chr1,153645577,+
ENST00000368694.8,CHTOP-204,ENSG00000160679.13,CHTOP,ENSG00000160679,8,2,1,0.272981548528489,FALSE,TRUE,chr1,153646306,+
ENST00000292174.5-UTR-1527,CXCR5-201-UTR-1527,ENSG00000160683.5,CXCR5,ENSG00000160683,1,1,0,0.2104499274310595,TRUE,FALSE,chr11,118896260,+
ENST00000292174.5,CXCR5-201,ENSG00000160683.5,CXCR5,ENSG00000160683,2,2,1,0.7895500725689405,FALSE,TRUE,chr11,118897787,+
ENST00000490373.5,RUSC1-214,ENSG00000160753.16,RUSC1,ENSG00000160753,1,1,0,0.12487019478192793,TRUE,FALSE,chr1,155330730,+
ENST00000292254.8,RUSC1-201,ENSG00000160753.16,RUSC1,ENSG00000160753,3,2,1,0.875129805218072,FALSE,TRUE,chr1,155331114,+
ENST00000368232.9-UTR-889,GPATCH4-201-UTR-889,ENSG00000160818.17,GPATCH4,ENSG00000160818,2,1,0,0.43109636497161286,TRUE,FALSE,chr1,156595189,-
ENST00000368232.9,GPATCH4-201,ENSG00000160818.17,GPATCH4,ENSG00000160818,4,2,1,0.5689036350283871,FALSE,TRUE,chr1,156594300,-
ENST00000627377.1,PWWP3A-216,ENSG00000160953.17,PWWP3A,ENSG00000160953,1,1,0,0.14350696084973863,FALSE,FALSE,chr19,1373160,+
ENST00000415183.7,PWWP3A-201,ENSG00000160953.17,PWWP3A,ENSG00000160953,3,2,0.5,0.34731252893330916,TRUE,FALSE,chr19,1377094,+
ENST00000591806.6,PWWP3A-214,ENSG00000160953.17,PWWP3A,ENSG00000160953,5,3,1,0.5091805102169522,FALSE,TRUE,chr19,1378431,+
ENST00000529022.5,LRRC14-205,ENSG00000160959.8,LRRC14,ENSG00000160959,1,1,0,0.24148518884973963,TRUE,FALSE,chr8,144522024,+
ENST00000292524.6,LRRC14-201,ENSG00000160959.8,LRRC14,ENSG00000160959,2,2,1,0.7585148111502604,FALSE,TRUE,chr8,144525172,+
ENST00000356387.6-UTR-7941,ORAI2-201-UTR-7941,ENSG00000160991.17,ORAI2,ENSG00000160991,1,1,0,0.39710868197411375,TRUE,FALSE,chr7,102448880,+
ENST00000356387.6-UTR-7091,ORAI2-201-UTR-7091,ENSG00000160991.17,ORAI2,ENSG00000160991,2,2,0.5,0.14075477479622323,FALSE,FALSE,chr7,102449730,+
ENST00000356387.6-UTR-1633,ORAI2-201-UTR-1633,ENSG00000160991.17,ORAI2,ENSG00000160991,4,3,1,0.3420886905006677,FALSE,TRUE,chr7,102455188,+
ENST00000292566.4-UTR-281,ALKBH4-201-UTR-281,ENSG00000160993.4,ALKBH4,ENSG00000160993,1,1,0,0.25172035044897956,TRUE,FALSE,chr7,102456518,-
ENST00000292566.4,ALKBH4-201,ENSG00000160993.4,ALKBH4,ENSG00000160993,2,2,1,0.7482796495510204,FALSE,TRUE,chr7,102456237,-
ENST00000427257.5,"NAPEPLD-208",ENSG00000161048.12,"NAPEPLD",ENSG00000161048,1,1,0,0.28046426404090635,TRUE,FALSE,chr7,103103086,-
ENST00000341533.8,"NAPEPLD-201",ENSG00000161048.12,"NAPEPLD",ENSG00000161048,5,2,1,0.7141901193991439,FALSE,TRUE,chr7,103099775,-
ENST00000313143.9-UTR-2671,DVL3-201-UTR-2671,ENSG00000161202.20,DVL3,ENSG00000161202,2,1,0,0.4722807184531917,TRUE,FALSE,chr3,184170943,+
ENST00000313143.9,DVL3-201,ENSG00000161202.20,DVL3,ENSG00000161202,3,2,1,0.5277192815468084,FALSE,TRUE,chr3,184173614,+
ENST00000423582.5,ZNF382-202,ENSG00000161298.19,ZNF382,ENSG00000161298,1,1,0,0.15178530451145072,FALSE,FALSE,chr19,36627992,+
ENST00000435416.1,ZNF382-203,ENSG00000161298.19,ZNF382,ENSG00000161298,2,2,0.5,0.5237551057873239,TRUE,FALSE,chr19,36628270,+
ENST00000292928.7,ZNF382-201,ENSG00000161298.19,ZNF382,ENSG00000161298,4,3,1,0.2893271834411859,FALSE,TRUE,chr19,36634114,+
ENST00000623724.3-UTR-2453,IKZF3-217-UTR-2453,ENSG00000161405.17,IKZF3,ENSG00000161405,4,1,0,0.6790687091801335,TRUE,FALSE,chr17,39760173,-
ENST00000346872.8,IKZF3-203,ENSG00000161405.17,IKZF3,ENSG00000161405,7,2,1,0.27364194517698426,FALSE,TRUE,chr17,39757717,-
ENST00000583536.5,SAP30BP-221,ENSG00000161526.15,SAP30BP,ENSG00000161526,2,1,0,0.7884375083287366,TRUE,FALSE,chr17,75706545,+
ENST00000584667.6,SAP30BP-225,ENSG00000161526.15,SAP30BP,ENSG00000161526,6,2,1,0.12069968898460685,FALSE,TRUE,chr17,75708059,+
ENST00000587927.5,ACOX1-206,ENSG00000161533.12,ACOX1,ENSG00000161533,5,1,0,0.36104612345843284,TRUE,FALSE,chr17,75942877,-
ENST00000293217.10,ACOX1-201,ENSG00000161533.12,ACOX1,ENSG00000161533,7,2,1,0.6307376765659434,FALSE,TRUE,chr17,75941506,-
ENST00000324684.8-UTR-308,PRPSAP1-201-UTR-308,ENSG00000161542.17,PRPSAP1,ENSG00000161542,1,1,0,0.13434865721952377,TRUE,FALSE,chr17,76311241,-
ENST00000324684.8,PRPSAP1-201,ENSG00000161542.17,PRPSAP1,ENSG00000161542,2,2,1,0.8606044172827645,FALSE,TRUE,chr17,76310933,-
ENST00000455361.6,ALDH16A1-202,ENSG00000161618.10,ALDH16A1,ENSG00000161618,2,1,0,0.7128366280523896,TRUE,FALSE,chr19,49470585,+
ENST00000293350.9,ALDH16A1-201,ENSG00000161618.10,ALDH16A1,ENSG00000161618,3,2,1,0.2871633719476104,FALSE,TRUE,chr19,49471050,+
ENST00000426971.2,SIGLEC11-202,ENSG00000161640.15,SIGLEC11,ENSG00000161640,1,1,0,0.11572110426678053,TRUE,FALSE,chr19,49949299,-
ENST00000447370.6,SIGLEC11-203,ENSG00000161640.15,SIGLEC11,ENSG00000161640,2,2,1,0.8842788957332195,FALSE,TRUE,chr19,49948984,-
ENST00000398389.9-UTR-633,MPP3-201-UTR-633,ENSG00000161647.19,MPP3,ENSG00000161647,1,1,0,0.8433339583723982,TRUE,FALSE,chr17,43801443,-
ENST00000398393.5,MPP3-202,ENSG00000161647.19,MPP3,ENSG00000161647,3,2,1,0.15666604162760173,FALSE,TRUE,chr17,43800798,-
ENST00000585388.2,LSM12-202,ENSG00000161654.10,LSM12,ENSG00000161654,1,1,0,0.4160016420985378,TRUE,FALSE,chr17,44036142,-
ENST00000293406.8-UTR-1266,LSM12-201-UTR-1266,ENSG00000161654.10,LSM12,ENSG00000161654,3,2,0.5,0.17127075760835692,FALSE,FALSE,chr17,44035593,-
ENST00000293406.8-UTR-307,LSM12-201-UTR-307,ENSG00000161654.10,LSM12,ENSG00000161654,5,3,1,0.4102231069368987,FALSE,TRUE,chr17,44034634,-
ENST00000334976.11-UTR-7396,EMC10-201-UTR-7396,ENSG00000161671.17,EMC10,ENSG00000161671,5,1,0,0.7016718274900158,TRUE,FALSE,chr19,50483475,+
ENST00000334976.11-UTR-6397,EMC10-201-UTR-6397,ENSG00000161671.17,EMC10,ENSG00000161671,7,2,1,0.10093849262889552,FALSE,TRUE,chr19,50484474,+
ENST00000550488.5,FMNL3-205,ENSG00000161791.14,FMNL3,ENSG00000161791,2,1,0,0.3216058352994983,TRUE,FALSE,chr12,49644930,-
ENST00000335154.10-UTR-4222,FMNL3-201-UTR-4222,ENSG00000161791.14,FMNL3,ENSG00000161791,3,2,0.5,0.30247895160530225,FALSE,FALSE,chr12,49640720,-
ENST00000335154.10,FMNL3-201,ENSG00000161791.14,FMNL3,ENSG00000161791,6,3,1,0.3305993210743527,FALSE,TRUE,chr12,49636498,-
ENST00000520064.2-UTR-360,LARP4-208-UTR-360,ENSG00000161813.23,LARP4,ENSG00000161813,2,1,0,0.44740710944097484,TRUE,FALSE,chr12,50476096,+
ENST00000293618.12-UTR-2022,LARP4-201-UTR-2022,ENSG00000161813.23,LARP4,ENSG00000161813,8,2,0.5,0.13932984148146013,FALSE,FALSE,chr12,50477974,+
ENST00000398473.7,LARP4-203,ENSG00000161813.23,LARP4,ENSG00000161813,11,3,1,0.28708746687461306,FALSE,TRUE,chr12,50480004,+
ENST00000591396.5,SPC24-205,ENSG00000161888.12,SPC24,ENSG00000161888,3,1,0,0.39108521917303735,TRUE,FALSE,chr19,11145922,-
ENST00000592540.6,SPC24-206,ENSG00000161888.12,SPC24,ENSG00000161888,4,2,1,0.6089147808269626,FALSE,TRUE,chr19,11145492,-
ENST00000293761.8-UTR+76,ALOX15-201-UTR+76,ENSG00000161905.13,ALOX15,ENSG00000161905,5,1,0,0.18354575048077273,TRUE,FALSE,chr17,4630842,-
ENST00000293761.8-UTR+1184,ALOX15-201-UTR+1184,ENSG00000161905.13,ALOX15,ENSG00000161905,6,2,1,0.8164542495192273,FALSE,TRUE,chr17,4629734,-
ENST00000574081.6,SCIMP-203,ENSG00000161929.15,SCIMP,ENSG00000161929,5,1,0,0.7227795023304202,TRUE,FALSE,chr17,5208919,-
ENST00000574081.6-UTR+1739,SCIMP-203-UTR+1739,ENSG00000161929.15,SCIMP,ENSG00000161929,6,2,1,0.27722049766957974,FALSE,TRUE,chr17,5207180,-
ENST00000577269.5,EIF4A1-203,ENSG00000161960.16,EIF4A1,ENSG00000161960,2,1,0,0.8627405769252148,TRUE,FALSE,chr17,7578641,+
ENST00000293831.13,EIF4A1-201,ENSG00000161960.16,EIF4A1,ENSG00000161960,5,2,1,0.13725942307478517,FALSE,TRUE,chr17,7579006,+
ENST00000627285.1,TBC1D24-206,ENSG00000162065.14,TBC1D24,ENSG00000162065,1,1,0,0.43068564249031527,TRUE,FALSE,chr16,2503453,+
ENST00000567020.6,TBC1D24-204,ENSG00000162065.14,TBC1D24,ENSG00000162065,3,2,1,0.5693143575096847,FALSE,TRUE,chr16,2505734,+
ENST00000570670.6,ZG16B-202,ENSG00000162078.12,ZG16B,ENSG00000162078,4,1,0,0.16916359781274412,TRUE,FALSE,chr16,2839585,+
ENST00000570670.6-UTR+4841,ZG16B-202-UTR+4841,ENSG00000162078.12,ZG16B,ENSG00000162078,5,2,1,0.8308364021872559,FALSE,TRUE,chr16,2844426,+
ENST00000617839.1,ZNF75A-210,ENSG00000162086.16,ZNF75A,ENSG00000162086,2,1,0,0.38488387411402686,TRUE,FALSE,chr16,3317925,+
ENST00000574298.6,ZNF75A-205,ENSG00000162086.16,ZNF75A,ENSG00000162086,4,2,1,0.6151161258859732,FALSE,TRUE,chr16,3318852,+
ENST00000340729.9,CLPB-202,ENSG00000162129.14,CLPB,ENSG00000162129,3,1,0,0.37249659698326265,TRUE,FALSE,chr11,72293302,-
ENST00000294053.9-UTR-4060,CLPB-201-UTR-4060,ENSG00000162129.14,CLPB,ENSG00000162129,6,2,0.5,0.298935572837499,FALSE,TRUE,chr11,72289554,-
ENST00000294053.9-UTR-1580,CLPB-201-UTR-1580,ENSG00000162129.14,CLPB,ENSG00000162129,7,3,1,0.2514299642101096,FALSE,FALSE,chr11,72287074,-
ENST00000531619.1,NEU3-205,ENSG00000162139.10,NEU3,ENSG00000162139,3,1,0,0.20117046611535191,TRUE,FALSE,chr11,75005469,+
ENST00000529024.1,NEU3-203,ENSG00000162139.10,NEU3,ENSG00000162139,7,2,1,0.7988295338846481,FALSE,TRUE,chr11,75018893,+
ENST00000628829.2,ASRGL1-211,ENSG00000162174.12,ASRGL1,ENSG00000162174,3,1,0,0.7726966925009594,TRUE,FALSE,chr11,62392568,+
ENST00000415229.6,ASRGL1-202,ENSG00000162174.12,ASRGL1,ENSG00000162174,5,2,1,0.22730330749904057,FALSE,TRUE,chr11,62393412,+
ENST00000294339.3-UTR-2100,TAL1-201-UTR-2100,ENSG00000162367.12,TAL1,ENSG00000162367,1,1,0,0.23332044066128182,TRUE,FALSE,chr1,47218391,-
ENST00000371884.6,TAL1-202,ENSG00000162367.12,TAL1,ENSG00000162367,4,2,1,0.7666795593387181,FALSE,TRUE,chr1,47216289,-
ENST00000371873.10-UTR-974,CMPK1-203-UTR-974,ENSG00000162368.14,CMPK1,ENSG00000162368,5,1,0,0.48466777907623804,TRUE,FALSE,chr1,47377865,+
ENST00000371873.10,CMPK1-203,ENSG00000162368.14,CMPK1,ENSG00000162368,6,2,1,0.434551485603781,FALSE,TRUE,chr1,47378839,+
ENST00000371538.5-UTR-3028,COA7-201-UTR-3028,ENSG00000162377.6,COA7,ENSG00000162377,1,1,0,0.41270014162718127,TRUE,FALSE,chr1,52687476,-
ENST00000371538.5-UTR-2388,COA7-201-UTR-2388,ENSG00000162377.6,COA7,ENSG00000162377,2,2,0.5,0.4111452157457391,FALSE,TRUE,chr1,52686836,-
ENST00000371538.5,COA7-201,ENSG00000162377.6,COA7,ENSG00000162377,3,3,1,0.17615464262707967,FALSE,FALSE,chr1,52684448,-
ENST00000294353.7-UTR-1837,ZYG11B-201-UTR-1837,ENSG00000162378.13,ZYG11B,ENSG00000162378,2,1,0,0.4205734285280108,TRUE,FALSE,chr1,52825499,+
ENST00000294353.7,ZYG11B-201,ENSG00000162378.13,ZYG11B,ENSG00000162378,3,2,1,0.5794265714719892,FALSE,TRUE,chr1,52827336,+
ENST00000294383.7-UTR-1789,USP24-201-UTR-1789,ENSG00000162402.14,USP24,ENSG00000162402,2,1,0,0.16242265116956986,TRUE,FALSE,chr1,55068147,-
ENST00000294383.7-UTR-1545,USP24-201-UTR-1545,ENSG00000162402.14,USP24,ENSG00000162402,3,2,0.5,0.12594029034941956,FALSE,FALSE,chr1,55067903,-
ENST00000294383.7,USP24-201,ENSG00000162402.14,USP24,ENSG00000162402,4,3,1,0.7116370584810106,FALSE,TRUE,chr1,55066358,-
ENST00000377705.6-UTR-4224,NOL9-201-UTR-4224,ENSG00000162408.11,NOL9,ENSG00000162408,2,1,0,0.3480938779846087,TRUE,FALSE,chr1,6525570,-
ENST00000377705.6,NOL9-201,ENSG00000162408.11,NOL9,ENSG00000162408,3,2,1,0.6519061220153912,FALSE,TRUE,chr1,6521346,-
ENST00000361872.8,GMEB1-202,ENSG00000162419.13,GMEB1,ENSG00000162419,2,1,0,0.783251630161198,TRUE,FALSE,chr1,28714886,+
ENST00000373816.6-UTR-1147,GMEB1-203-UTR-1147,ENSG00000162419.13,GMEB1,ENSG00000162419,4,2,1,0.10219011928595122,FALSE,TRUE,chr1,28718206,+
ENST00000327299.8-UTR-5163,AK4-201-UTR-5163,ENSG00000162433.15,AK4,ENSG00000162433,2,1,0,0.45384088120135035,TRUE,FALSE,chr1,65226982,+
ENST00000327299.8-UTR-4651,AK4-201-UTR-4651,ENSG00000162433.15,AK4,ENSG00000162433,4,2,0.5,0.18164355830193427,FALSE,FALSE,chr1,65227494,+
ENST00000327299.8,AK4-201,ENSG00000162433.15,AK4,ENSG00000162433,6,3,1,0.2584805997268472,FALSE,TRUE,chr1,65232145,+
ENST00000294428.7-UTR-1391,RAVER2-201-UTR-1391,ENSG00000162437.14,RAVER2,ENSG00000162437,2,1,0,0.4887230426006587,TRUE,FALSE,chr1,64831838,+
ENST00000371072.8,RAVER2-202,ENSG00000162437.14,RAVER2,ENSG00000162437,4,2,1,0.5112769573993413,FALSE,TRUE,chr1,64833232,+
ENST00000361640.5-UTR+63,AKR7A3-201-UTR+63,ENSG00000162482.5,AKR7A3,ENSG00000162482,3,1,0,0.343855116514691,TRUE,FALSE,chr1,19282509,-
ENST00000361640.5-UTR+3933,AKR7A3-201-UTR+3933,ENSG00000162482.5,AKR7A3,ENSG00000162482,4,2,1,0.656144883485309,FALSE,TRUE,chr1,19278639,-
ENST00000373765.5-UTR-1873,MATN1-201-UTR-1873,ENSG00000162510.6,MATN1,ENSG00000162510,2,1,0,0.7886202450032237,TRUE,FALSE,chr1,30713149,-
